station_id,indexes,nearest_forecast_long,nearest_forecast_lat,long,forecast,lat,year,month,day,hour
SN85840,[660 370],12.700955788137975,67.66143927118796,12.7228,273.02026,67.6527,2019.0,01,28,00
SN26500,[319 297],9.978301670872709,59.918857805286876,9.9728,265.90405,59.9202,2019.0,01,28,00
SN20301,[330 304],10.254675169177471,60.17706707308075,10.2478,267.1687,60.1665,2019.0,01,28,00
SN53990,[361 248],7.580887940977967,60.75159090418886,7.5748,257.52612,60.7418,2019.0,01,28,00
SN51460,[360 218],6.220453256711425,60.64463470578632,6.2048,268.0193,60.6377,2019.0,01,28,00
SN76240,[552 353],11.997127860908154,65.2243542368322,11.9927,265.56128,65.22,2019.0,01,28,00
SN19825,[302 309],10.567007006030044,59.558056650406314,10.5813,267.79663,59.5513,2019.0,01,28,00
SN69655,[480 324],10.703552998072972,63.57167342824669,10.6932,268.32788,63.5652,2019.0,01,28,00
SN50850,[350 199],5.427354600132427,60.36159565064478,5.4515,267.80933,60.357,2019.0,01,28,00
SN69520,[468 350],12.043441299151107,63.33524982241991,12.0385,261.91968,63.3407,2019.0,01,28,00
SN25630,[350 260],8.183088881568867,60.53577021390059,8.1948,260.34644,60.53,2019.0,01,28,00
SN62980,[456 266],7.92382770528461,62.918884794125795,7.925,265.45093,62.93,2019.0,01,28,00
SN43520,[270 212],6.491987672126441,58.62479198215964,6.4867,267.1306,58.6265,2019.0,01,28,00
SN99540,[751 634],29.24281564102694,69.15332448114596,29.244,244.21071,69.147,2019.0,01,28,00
SN55928,[384 228],6.530296137675307,61.209084072358,6.5285,270.88745,61.2028,2019.0,01,28,00
SN99740,[948 533],24.86219519204222,73.86948259451785,28.8883,270.43042,78.9067,2019.0,01,28,00
SN76530,[579 362],12.421191239865124,65.83898503300419,12.4255,266.10913,65.8295,2019.0,01,28,00
SN30020,[281 296],10.064164030415457,59.06686940485525,10.0448,268.10522,59.0768,2019.0,01,28,00
SN60650,[430 248],7.196833951338362,62.2915250036169,7.2173,268.53296,62.288,2019.0,01,28,00
SN700,[404 347],12.040802076167031,61.89482561575644,12.0462,260.08667,61.887,2019.0,01,28,00
SN89010,[733 459],18.158665714548075,69.28272053396415,18.1288,256.67065,69.2897,2019.0,01,28,00
SN27403,[287 305],10.437369373684076,59.21600613776828,10.45442,269.1394,59.2084,2019.0,01,28,00
SN67005,[470 309],9.987488606369165,63.32304655660383,9.9983,264.3816,63.3297,2019.0,01,28,00
SN41480,[267 233],7.405269595315908,58.616854165500996,7.4128,266.57886,58.6172,2019.0,01,28,00
SN38250,[246 249],8.185899998111125,58.189196703384525,8.1865,269.14722,58.1995,2019.0,01,28,00
SN31970,[319 267],8.640969432808038,59.85933111049101,8.6562,259.77417,59.8497,2019.0,01,28,00
SN18270,[320 318],10.914253229842554,59.97461617017038,10.9185,265.62964,59.9683,2019.0,01,28,00
SN42700,[258 214],6.644346521277986,58.36396188769344,6.6315,269.4734,58.3702,2019.0,01,28,00
SN26820,[312 295],9.913769978393967,59.75866790617959,9.8922,267.29663,59.7613,2019.0,01,28,00
SN57710,[405 199],5.042076115374068,61.5831670040655,5.0278,272.54175,61.5832,2019.0,01,28,00
SN99752,[948 426],16.362976393134154,74.07512205898458,16.5428,269.9558,76.4733,2019.0,01,28,00
SN26802,[311 297],10.006102959627393,59.7398039873038,10.0258,266.67358,59.7328,2019.0,01,28,00
SN37580,[298 244],7.72515927872215,59.336000825885534,7.71,261.52612,59.3445,2019.0,01,28,00
SN69035,[474 323],10.673530679834926,63.43557729745129,10.664,267.54468,63.4262,2019.0,01,28,00
SN65940,[496 281],8.460239839290745,63.84878556923339,8.4667,272.49097,63.8467,2019.0,01,28,00
SN21700,[367 304],10.128219318092741,61.005894543235506,10.1453,261.66772,61.0102,2019.0,01,28,00
SN27406,[285 305],10.443576502326195,59.17124806623007,10.4238,269.6482,59.169,2019.0,01,28,00
SN54770,[384 255],7.782274864704213,61.28291567053324,7.766,264.76636,61.2722,2019.0,01,28,00
SN670,[402 346],11.99759163150318,61.848874816770355,11.9928,260.0603,61.8405,2019.0,01,28,00
SN27065,[301 302],10.261027200154178,59.52447533015328,10.2643,267.8357,59.531,2019.0,01,28,00
SN36010,[262 266],8.840215064222607,58.58436888688497,8.8413,268.18628,58.5738,2019.0,01,28,00
SN85645,[673 378],13.1502939294106,67.95825395036634,13.1543,269.85815,67.9627,2019.0,01,28,00
SN76969,[392 142],2.5182660686811684,61.072973262098664,2.5063,277.10718,61.079,2019.0,01,28,00
SN97470,[746 554],24.221731754623043,69.36788371280649,24.2018,240.88454,69.3772,2019.0,01,28,00
SN49955,[352 232],6.902975216421944,60.50762024984645,6.9147,269.8103,60.5157,2019.0,01,28,00
SN11340,[342 313],10.623280038263113,60.460224787774976,10.643,262.50952,60.4548,2019.0,01,28,00
SN35860,[264 273],9.132204076894284,58.643669244843394,9.1479,269.61792,58.6361,2019.0,01,28,00
SN91728,[771 494],20.568376739740046,70.07595895617628,20.5647,260.13745,70.0662,2019.0,01,28,00
SN25040,[360 273],8.729488280264263,60.78892550178653,8.7443,261.2019,60.786,2019.0,01,28,00
SN71990,[517 322],10.471263351581996,64.39837530961313,10.455,267.75854,64.4013,2019.0,01,28,00
SN45460,[289 204],6.037145567888276,59.022664041177414,6.049,271.03296,59.0147,2019.0,01,28,00
SN11690,[349 314],10.647163369985853,60.61862606618399,10.6308,263.56128,60.6125,2019.0,01,28,00
SN18410,[319 315],10.782870089327545,59.94786498200095,10.798,266.8308,59.941,2019.0,01,28,00
SN89350,[723 466],18.5649865476381,69.05143238238597,18.5437,253.35329,69.0577,2019.0,01,28,00
SN57790,[409 203],5.200128794598413,61.68577301191607,5.2007,266.08667,61.6788,2019.0,01,28,00
SN40250,[292 239],7.537218952654154,59.18943360203888,7.5273,265.54468,59.1972,2019.0,01,28,00
SN49240,[328 222],6.593350179689149,59.94433374694728,6.5832,265.3562,59.9487,2019.0,01,28,00
SN5350,[338 333],11.54295546551178,60.39789143655603,11.558,265.45874,60.3883,2019.0,01,28,00
SN26990,[305 301],10.203708206712427,59.612342896638445,10.215,267.26245,59.6193,2019.0,01,28,00
SN55520,[388 244],7.249016163562893,61.34349446555494,7.2623,265.0193,61.345,2019.0,01,28,00
SN50505,[349 198],5.3892064736740695,60.3360476890616,5.3713,269.73804,60.3452,2019.0,01,28,00
SN83710,[677 427],16.0787749958357,68.05442069103832,16.0838,267.6521,68.0472,2019.0,01,28,00
SN64510,[455 271],8.174600411639336,62.90866045898478,8.1862,267.6267,62.9133,2019.0,01,28,00
SN17650,[304 313],10.737940102928214,59.60890829717387,10.7395,267.1775,59.6002,2019.0,01,28,00
SN30330,[289 285],9.556326170182695,59.225865654726995,9.5772,268.1228,59.2268,2019.0,01,28,00
SN71385,[486 315],10.227717655021525,63.69197339020139,10.2425,264.13843,63.6965,2019.0,01,28,00
SN59695,[427 229],6.306093834079039,62.169992776996246,6.2877,264.73608,62.16,2019.0,01,28,00
SN13750,[388 279],8.882001511680874,61.428162507243414,8.8945,257.38843,61.4183,2019.0,01,28,00
SN20470,[334 310],10.512352021493209,60.276330978755155,10.5295,264.23218,60.2822,2019.0,01,28,00
SN96650,[802 597],27.58674705925855,70.4375022587297,27.5915,254.25075,70.4275,2019.0,01,28,00
SN99790,[948 396],13.958484668446756,74.0767711965383,13.6192,269.9724,78.0625,2019.0,01,28,00
SN27785,[283 297],10.101034000881373,59.11331773928927,10.1062,267.93335,59.107,2019.0,01,28,00
SN68230,[473 318],10.426371995377881,63.40537560632871,10.4228,266.3308,63.3987,2019.0,01,28,00
SN91530,[744 496],20.54656291899459,69.47195393175672,20.5787,255.1111,69.4818,2019.0,01,28,00
SN91180,[762 488],20.130152691622605,69.88706905663422,20.1387,259.65405,69.8915,2019.0,01,28,00
SN9303,[422 296],9.54257747144837,62.22368560197622,9.5317,257.79468,62.2318,2019.0,01,28,00
SN3480,[300 329],11.456518371580252,59.541076903970726,11.4535,266.95483,59.546,2019.0,01,28,00
SN41090,[241 231],7.450865884019769,58.03291830492427,7.4517,269.71167,58.0247,2019.0,01,28,00
SN67560,[454 319],10.542561156501648,62.980831331925614,10.5608,263.8562,62.9763,2019.0,01,28,00
SN26810,[312 295],9.913769978393967,59.75866790617959,9.9155,267.29663,59.7688,2019.0,01,28,00
SN30246,[281 293],9.933652037735506,59.06164089137158,9.9418,267.6267,59.0645,2019.0,01,28,00
SN90510,[750 471],18.981338020871963,69.64684055009367,19.0065,258.5896,69.6508,2019.0,01,28,00
SN41990,[251 220],6.936126953004837,58.225482600668684,6.9238,267.90405,58.2205,2019.0,01,28,00
SN47445,[317 195],5.469007056445366,59.615519622415846,5.4848,270.90015,59.625,2019.0,01,28,00
SN30650,[305 279],9.231426804893418,59.57182446337709,9.2105,266.8015,59.5667,2019.0,01,28,00
SN55735,[389 236],6.8711879622105165,61.34365421420995,6.8745,260.79565,61.3473,2019.0,01,28,00
SN40510,[300 225],6.884755156043382,59.32966114376998,6.8817,261.7439,59.3335,2019.0,01,28,00
SN91120,[747 490],20.18115199076213,69.54985671951628,20.15185,256.49976,69.5599107,2019.0,01,28,00
SN90360,[746 472],19.029307666811675,69.55634284860778,19.0087,258.17944,69.5463,2019.0,01,28,00
SN50310,[349 211],5.973359665653502,60.37821215207361,5.964,265.72827,60.3887,2019.0,01,28,00
SN76938,[230 118],2.8381006650470435,57.40278833866465,2.8458,277.2566,57.408,2019.0,01,28,00
SN58860,[415 223],6.099656769731342,61.884360559924474,6.1065,265.23218,61.8902,2019.0,01,28,00
SN50175,[336 192],5.209545833757118,60.027177676140724,5.2038,272.38354,60.0167,2019.0,01,28,00
SN63705,[439 300],9.666940226042488,62.61206893281606,9.6667,262.27026,62.6043,2019.0,01,28,00
SN27055,[303 300],10.166126814048607,59.565900332707066,10.181,266.6814,59.5735,2019.0,01,28,00
SN35210,[274 271],9.006300015508527,58.86282588905432,9.0263,266.92944,58.87,2019.0,01,28,00
SN91715,[768 499],20.876222362562274,69.99942495794822,20.8985,257.97437,70.0033,2019.0,01,28,00
SN46930,[311 200],5.726845231262002,59.498642061211136,5.7208,268.8484,59.4927,2019.0,01,28,00
SN5660,[331 345],12.102374111009317,60.25417849125061,12.0913,265.98022,60.2537,2019.0,01,28,00
SN66175,[466 304],9.754256714312266,63.22444422999553,9.7628,261.65015,63.2307,2019.0,01,28,00
SN50770,[355 199],5.3935563757054465,60.47265334920497,5.3888,269.12183,60.4612,2019.0,01,28,00
SN76923,[399 138],2.272122927033247,61.20975479000582,2.2687,277.573,61.2042,2019.0,01,28,00
SN18920,[320 313],10.690401475222654,59.96729304666326,10.671,265.8181,59.9573,2019.0,01,28,00
SN94230,[789 526],22.789345386078594,70.4010495382814,22.8177,259.97925,70.4107,2019.0,01,28,00
SN12030,[345 327],11.252063288557332,60.54733123511289,11.2502,265.60425,60.5545,2019.0,01,28,00
SN2980,[281 324],11.284099198208477,59.10909391867173,11.2753,269.7976,59.1105,2019.0,01,28,00
SN98790,[793 634],29.846222331676103,70.066881487598,29.8352,264.32593,70.0653,2019.0,01,28,00
SN60310,[423 247],7.189845852325948,62.13259423910571,7.1848,263.6765,62.1362,2019.0,01,28,00
SN34130,[273 284],9.571787034522544,58.86634624278823,9.5745,270.6394,58.8565,2019.0,01,28,00
SN68860,[473 319],10.476468300111193,63.40696457728516,10.4538,266.10913,63.4107,2019.0,01,28,00
SN50540,[351 197],5.330741772326141,60.37710907397123,5.3327,270.19507,60.383,2019.0,01,28,00
SN18950,[321 313],10.687395127918963,59.9896953930563,10.6693,265.0271,59.9847,2019.0,01,28,00
SN44780,[282 201],5.950485154525668,58.85780530234852,5.9622,268.71655,58.8642,2019.0,01,28,00
SN92860,[778 520],22.310585453220437,70.17328675638971,22.3413,260.35522,70.1728,2019.0,01,28,00
SN13390,[390 305],10.093162492161749,61.52298381233364,10.0747,262.8855,61.5298,2019.0,01,28,00
SN85380,[681 403],14.639501113491152,68.146978021411,14.6485,269.38745,68.1535,2019.0,01,28,00
SN76920,[190 120],3.2224724059775154,56.53188530689169,3.2244,276.05054,56.5434,2019.0,01,28,00
SN9380,[426 292],9.333382537646605,62.30550599792219,9.352,256.46948,62.2958,2019.0,01,28,00
SN16611,[418 290],9.271449718764952,62.12238544231088,9.28625,260.073,62.1125,2019.0,01,28,00
SN18280,[321 318],10.911402174445843,59.997023762619044,10.9287,265.6433,59.9865,2019.0,01,28,00
SN51610,[359 223],6.453630290189711,60.63745984031211,6.4355,266.86987,60.6438,2019.0,01,28,00
SN41795,[245 226],7.220410074243863,58.10857917700268,7.2092,268.72925,58.111,2019.0,01,28,00
SN15050,[407 275],8.606329230071523,61.8444691056791,8.5845,261.14624,61.8412,2019.0,01,28,00
SN93000,[798 520],22.46277474105705,70.61587808914642,22.4428,257.83276,70.607,2019.0,01,28,00
SN61410,[436 261],7.788978276125413,62.459540920110015,7.7703,262.44995,62.4555,2019.0,01,28,00
SN93700,[727 537],23.003088439631412,68.99790130046433,23.0335,240.43239,68.9968,2019.0,01,28,00
SN27730,[286 300],10.22204238454985,59.18548958836275,10.2077,267.60034,59.1828,2019.0,01,28,00
SN75550,[552 334],10.980507161859814,65.20105801961135,10.9965,269.87085,65.2023,2019.0,01,28,00
SN68175,[473 318],10.426371995377881,63.40537560632871,10.4388,266.3308,63.4078,2019.0,01,28,00
SN16560,[416 287],9.1365709589279,62.07153692590061,9.1147,261.40698,62.07165,2019.0,01,28,00
SN43350,[264 197],5.888989442654308,58.445618965619204,5.8718,271.49,58.4353,2019.0,01,28,00
SN99765,[948 407],14.840149146206915,74.07903063215082,14.7578,269.9724,77.6873,2019.0,01,28,00
SN72580,[519 343],11.556494155055637,64.4724825895682,11.5705,263.23218,64.4708,2019.0,01,28,00
SN26450,[340 281],9.179493737457788,60.358509793243,9.186,260.46655,60.3667,2019.0,01,28,00
SN69380,[472 344],11.733060660928263,63.418549846275134,11.7277,264.8181,63.4115,2019.0,01,28,00
SN4460,[326 317],10.852121528372965,60.107627674814886,10.829,265.74487,60.1173,2019.0,01,28,00
SN66150,[470 306],9.837740429070598,63.3177160371666,9.8495,263.14722,63.3153,2019.0,01,28,00
SN54110,[377 248],7.495222087366624,61.108671945956935,7.5025,267.29272,61.1033,2019.0,01,28,00
SN81420,[630 407],14.885526871650402,67.00457457168045,14.8982,259.48315,67.0042,2019.0,01,28,00
SN87315,[702 421],15.736492286200114,68.61572789892867,15.7593,263.65503,68.6178,2019.0,01,28,00
SN93900,[717 547],23.538643886255294,68.74751440912067,23.5387,240.65407,68.7553,2019.0,01,28,00
SN12050,[348 328],11.289768010368176,60.615910371693495,11.2997,264.97632,60.6215,2019.0,01,28,00
SN82210,[643 402],14.593797203226284,67.29559111890873,14.5932,265.5193,67.2878,2019.0,01,28,00
SN33950,[320 235],7.215179393993871,59.802795251538164,7.2143,260.5691,59.8118,2019.0,01,28,00
SN76937,[379 164],3.630644871551672,60.8770237526095,3.6097,275.52515,60.8858,2019.0,01,28,00
SN18315,[318 314],10.741101834966608,59.92398315026674,10.7623,267.70288,59.919,2019.0,01,28,00
SN41005,[243 235],7.609303574769253,58.08781077433852,7.6202,269.08374,58.086,2019.0,01,28,00
SN24820,[348 281],9.146468698376362,60.537460636929005,9.1548,263.5437,60.5325,2019.0,01,28,00
SN44567,[289 195],5.649053977729859,58.99401396148311,5.6545,271.66187,58.9908,2019.0,01,28,00
SN17400,[298 314],10.799588127426304,59.476013838042164,10.79,267.93335,59.4765,2019.0,01,28,00
SN4920,[326 329],11.391963839997086,60.123868365925695,11.3933,265.94995,60.1268,2019.0,01,28,00
SN87120,[730 425],16.008779537964887,69.24034310609495,16.003,262.15894,69.2413,2019.0,01,28,00
SN74670,[544 377],13.294746822429454,65.06446631256789,13.3025,255.84938,65.0627,2019.0,01,28,00
SN76931,[368 164],3.7192733746152196,60.63371824464655,3.7193,275.7517,60.6435,2019.0,01,28,00
SN96400,[833 600],28.202555524391215,71.10024621567902,28.217,268.0193,71.0888,2019.0,01,28,00
SN76922,[403 130],1.8687366382837753,61.26192943891957,1.8522,277.78296,61.2553,2019.0,01,28,00
SN76330,[562 358],12.24193993272073,65.45379658166704,12.2182,265.73706,65.4567,2019.0,01,28,00
SN96310,[829 595],27.811820337428387,71.0354556804263,27.8298,264.3308,71.033,2019.0,01,28,00
SN84880,[693 458],17.97864540844063,68.390523473767,17.966,260.3855,68.3995,2019.0,01,28,00
SN11060,[337 329],11.363939506698003,60.37051284993337,11.3588,264.68042,60.3712,2019.0,01,28,00
SN76934,[401 129],1.8419664359581185,61.21335820309804,1.8288,277.84644,61.2063,2019.0,01,28,00
SN57770,[406 191],4.66154023347465,61.57710493486612,4.6817,273.7556,61.5717,2019.0,01,28,00
SN52360,[368 206],5.623113134850733,60.78464018155739,5.6238,266.1941,60.7915,2019.0,01,28,00
SN53230,[369 237],7.033512438991962,60.900550481696065,7.0557,261.42456,60.8935,2019.0,01,28,00
SN5590,[328 343],12.018237332283308,60.1848242314689,12.0067,265.9851,60.1903,2019.0,01,28,00
SN92500,[775 511],21.701832905396053,70.12862559515442,21.7223,252.95192,70.1227,2019.0,01,28,00
SN75220,[536 336],11.138866512895904,64.84498595061854,11.1408,266.24976,64.835,2019.0,01,28,00
SN24350,[325 299],10.046942010495835,60.05664997521309,10.049,266.72827,60.0518,2019.0,01,28,00
SN60850,[438 233],6.426588117357439,62.427099507008805,6.4325,270.281,62.4317,2019.0,01,28,00
SN49420,[336 224],6.635733808349511,60.12827937613758,6.6293,263.65503,60.128,2019.0,01,28,00
SN22890,[362 291],9.547377057367893,60.8704875369075,9.545,261.83862,60.8643,2019.0,01,28,00
SN31620,[319 257],8.19635818672798,59.83639415017208,8.1785,261.78296,59.8397,2019.0,01,28,00
SN84500,[695 453],17.68017302206275,68.44015224648865,17.662,261.27417,68.432,2019.0,01,28,00
SN2560,[313 328],11.379929347609993,59.831182322959,11.3625,266.39038,59.8388,2019.0,01,28,00
SN80050,[598 378],13.27063579354742,66.27733062917379,13.2882,261.82983,66.2862,2019.0,01,28,00
SN80705,[622 391],13.974471306190809,66.82197220834394,13.948,263.00073,66.8275,2019.0,01,28,00
SN75190,[536 338],11.244415674770954,64.84764604393605,11.2322,265.71948,64.8487,2019.0,01,28,00
SN39150,[245 246],8.063687592280294,58.15974395625488,8.052,269.54175,58.1502,2019.0,01,28,00
SN3720,[303 321],11.094913558708678,59.59790356907763,11.0962,267.1902,59.5873,2019.0,01,28,00
SN37230,[282 261],8.539968591727986,59.019733476517274,8.5187,266.14233,59.0257,2019.0,01,28,00
SN66810,[441 310],10.146920490729206,62.674681751964684,10.1523,261.13354,62.6692,2019.0,01,28,00
SN27415,[283 304],10.406160106884046,59.124898203721,10.3848,269.58374,59.125,2019.0,01,28,00
SN60835,[440 239],6.703087798986633,62.48932126914131,6.72544,269.9773,62.4913,2019.0,01,28,00
SN70390,[482 354],12.213261397768852,63.65370127832906,12.2143,261.49292,63.656,2019.0,01,28,00
SN44300,[279 194],5.6689313877877385,58.768855219836844,5.6508,270.6521,58.7605,2019.0,01,28,00
SN55425,[399 248],7.374164621968994,61.599679497950554,7.3892,259.66675,61.5972,2019.0,01,28,00
SN41770,[240 221],7.036182007111113,57.98372260851394,7.048,271.24194,57.9815,2019.0,01,28,00
SN19430,[317 309],10.52076028474389,59.893962253999156,10.5403,268.1482,59.8923,2019.0,01,28,00
SN44605,[295 197],5.69756829928516,59.13367808769822,5.68,272.8152,59.1222,2019.0,01,28,00
SN12291,[357 325],11.127870369256396,60.813778369041046,11.1113,265.93726,60.8048,2019.0,01,28,00
SN40005,[285 238],7.529253856610526,59.03085869535584,7.548,265.3435,59.0283,2019.0,01,28,00
SN63000,[450 270],8.151749871125876,62.79449453671751,8.166,268.1814,62.7997,2019.0,01,28,00
SN71550,[488 303],9.612647494808652,63.715506974896364,9.6105,268.37866,63.7045,2019.0,01,28,00
SN82020,[640 416],15.405781388607755,67.22833842030634,15.4125,264.12964,67.223,2019.0,01,28,00
SN84900,[695 460],18.10589025833824,68.43310823161228,18.0767,248.95094,68.4323,2019.0,01,28,00
SN54710,[379 262],8.132740772603999,61.18841918675906,8.1125,258.364,61.178,2019.0,01,28,00
SN25112,[364 269],8.527774701458315,60.86946419165175,8.5175,260.2273,60.8705,2019.0,01,28,00
SN82720,[645 423],15.814861876765825,67.33892849173765,15.8282,260.46167,67.3335,2019.0,01,28,00
SN61065,[444 248],7.11403082397521,62.603933636209334,7.1135,269.4685,62.6112,2019.0,01,28,00
SN27295,[291 300],10.205731121003803,59.29736187196403,10.1975,267.78003,59.3037,2019.0,01,28,00
SN76963,[551 251],6.576461235648994,64.99843662348083,6.5513,273.85425,64.994,2019.0,01,28,00
SN62240,[450 254],7.370430754795527,62.75408411172556,7.3702,269.84058,62.7603,2019.0,01,28,00
SN60670,[432 246],7.088998846004868,62.330672508520266,7.0663,266.0056,62.3285,2019.0,01,28,00
SN90250,[728 473],19.02120216449166,69.15374296355925,19.0503,253.3279,69.1448,2019.0,01,28,00
